id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
421,3,Betty B,4.0,Rédigé le 23 septembre 2020,Ambiance zen,"Nous avons testé un soir de semaine ce restaurant 🍴. Le fait de demander une table avec vue sur le bassin donne un apaisement total pour dîner. Les couleurs bleues du bassin sont assorties à une petite lampe sur la table. Ambiance zen assurée.
Service assuré avec élégance.
Plats bien présentés et savoureux."
422,3,Ama,5.0,Rédigé le 10 septembre 2020,Un délice,"Cuisine exquise. Excellent accueil. Nous avons choisi le menu du jour, 2 propositions différentes pour l'entrée et le plat. Prix tout à fait corrects pour la qualité. Merci encore pour ce moment bien agréable et savoureux dans votre établissement et en votre compagnie. Jamais déçue depuis que je fréquente la Brasserie, il y a maintenant 6 ans."
423,3,Nad26desc,5.0,Rédigé le 5 septembre 2020,Cadre atypique,"Cadre et service agréable, très bon plats joliment présentés. Dans le bâtiment même du musée Confluence."
424,3,Trip_culinaire,5.0,Rédigé le 4 septembre 2020,Trés bonne surprise culinaire,Trés bonne surprise culinaire. Le cadre est magique et les produits sont excellents. Nous avons passé une super soirée! Merci
425,3,Alain r,5.0,Rédigé le 3 septembre 2020,A proximité immédiate du musée.,"Parking juste en-dessous de la brasserie, très bon repas, service rapide, coût modéré, à ne pas manquer."
426,3,Lolo,5.0,Rédigé le 1 septembre 2020,"Très bon accueil , repas excellent,","Très bon accueil , repas excellent, rapport qualité prix imbattable pour le déjeuner.
Le cadre est aussi très agréable, épuré et reposant. Je recommande vivement."
427,3,GABRIEL C,5.0,Rédigé le 30 août 2020,Super restaurant,"Nous avons passés une merveilleuse soirée grâce à un accueille chaleureux, un service irréprochable et une cuisine délicieuse, tout cela dans un cadre insolite. Je recommande cet endroit pour une belle soirée réussis."
428,3,SB753,3.0,Rédigé le 27 août 2020,Mauvais rapport qualité prix,"Nous avons été dîner un soir dans cette brasserie prometteuse dont les deux chefs sont des MOF. 
Mais j’avoue que nous avons été très déçu pas les plats servis. C’est certes bon, mais ce sont des assiettes sans finesses et assez lourdes. Qui plus est pas de menu le soir et il faut compter à minima 20 euros pour un plat... idem pour les dessert où l’on se retrouve avec un « classique » gâteau. Bon, certes, mais pas digne d’un MOF. 
Mon avis : je pense que le menu du midi vaut le coup (26 euros entrée plat dessert) mais le soir c’est beaucoup trop cher pour ce que nous avons mangé."
429,3,Adele-en-touriste,4.0,Rédigé le 11 février 2020,"Au coeur des confluences, une halte précieuse","Dans la perspective de visiter le musée, nous avons souhaité nous restaurer auparavant. Ayant une personne PMR avec nous, l'accès au parking a été un peu compliqué: en fait il faut suivre l'accès livraison de celle-ci, passer devant la guérite, faire enregistrer l'immatriculation de sa voiture auprès du monsieur et on arrive enfin au parking avec le précieux code donné par la brasserie. Après ce n'est que du bonheur, l'accueil, le service sont charmants. Des plats soignés et inventifs, de très bons produits pour le plaisir du palais. Une vie agréable. De la brasserie jusqu'au musée, tout est facilité pour que la visite soit agréable que l'on soit PMR ou non. Bravo!"
430,3,Eloi Veillet,4.0,Rédigé le 11 février 2020,Des plats de qualité et locaux.,"Des plats de qualité et locaux, des légumes variés de saison dont la cuisson est parfaite. Un décor spécial et contemporain."
431,3,GenesisLyon,4.0,Rédigé le 7 février 2020,Une belle surprise,"L'accueil et le service sont efficaces et accompagnés de sourire. Les plats sont de très bonne qualité (entre autres les terrines maison). les tables sont suffisamment éloignés pour une conversation discrète. Dans ce secteur, c'est une des bonnes adresses que je privilégierai autant en couple que dans le cadre professionnel."
432,3,JayT,5.0,Rédigé le 1 février 2020,Bonne adresse,Un service très agréable et des plats délicieux dans un cadre atypique ! Nous y retournerons avec plaisir.
433,3,jeanninemartinezserra,5.0,Rédigé le 1 janvier 2020,Sublime repas de réveillon,"D'abord le restaurant fait partie du musée des Confluences, architectures modernes , originale et vitrées. Accueil excellent (un peu déçus de ne pas avoir pu être placé près d'une baie car elle donne sur un éclairage bleuté, et entourée d'eau, mais les réservations avaient déjà commencé en octobre). Puis ce fut un festival de plats tous plus fins les uns que les autres, tout en légèreté, servis dans une vaisselle originale.Et le personnel en salle affable, pas ostentatoire, mais attentif et souriant, nous n'avons pas attendu nos plats, tout était parfaitement orchestré. Nous avions choisi un champagne divin. Je recommande ce restaurant qui est dans l'excellence (voir les photos, il ne manque que celle du Saint Félicien). J'ai lu un commentaire dans lequel il était noté : ""pas de porte manteaux ""et bien oui il y avait de nombreux porte manteaux. Pour nous ce fut un 20..sur ...20"
434,3,Capucine,2.0,Rédigé le 27 décembre 2019,Bof bof...,"Pas grand chose à dire sur les plats à part qu'ils arrivent froids, et pour cause le service est lent. Plus de 2h pour avoir le repas complet. Bon les plats sont bons mais ne ressemblent pas vraiment au nom qu'on leur donne sur la carte (fricassée d'encornets, on compte....2 pauvres tentacules se battent dans l'assiette ) et le pire arrive quand tout à coup la musique ( du dico remixé boite de nuit) se met à résonner dans nos oreilles avec un niveau sonore plus que désagréable!!!!!
On aurait pu passer un bon moment...dommage. 145 euros quand même. Dernière dedicace au serveur qui nous encaisse la bouche pleine."
435,3,tamtam b,5.0,Rédigé le 27 décembre 2019,Excellent et exceptionnel,"Cadre sublime personnel très accueillant et souriant. Le paleron de bœuf et suprême de volaille juste délicieux.
Et les desserts incroyable si bon et si fin.
Les produits frais de qualité.
Tout est digne d un restaurant haut de gamme. Le prix est plus que raisonnable.
Cocktail bora bora sans alcool à tester c était très bon.
Je recommande à 100% allez y les yeux fermés.
Accès par le parking de la brasserie très facile à trouver. Le cadre est à couper le souffle.
Nous y retournerons à 10 avec nos amis car tout le monde a adoré
Une mention spéciale aux serveurs bravo et merci"
436,3,Philippe M,3.0,Rédigé le 25 décembre 2019,Trés moyen,"L'aces au parking n'est pas facile à trouver quand au parking souterrain son accès n'est pas indiqué. On y est très mal assis, pas de porte manteaux et les chaises  ne permettent pas de mettre un vêtement dans le dos. Le piétement des table façon mikado ne permettent pas d'étendre ses jambes. Alors que ce restaurant se trouve sur la confluence Rhone Saone, nous avons le choix entre une vue sur l'autoroute, sur le bassin intérieur de l'esplanade du musée ou sur un mur en béton. Pendant tout le repas nous avons eu droit à fond sonore assourdissant. Quand au repas; Nous avons tous regrettés d'être venus dans ce restaurant.."
437,3,Claire M,2.0,Rédigé le 18 décembre 2019,déception,"un joli cadre et un excellent service ; par contre déception par la cuisine elle-même surtout la viande (coq au vin )que je n'ai pas fini. La viande était mal cuite et aucune finesse. Seuls les champignons étaient bons. Le dessert était assez quelconque. Déçue par ce genre de restaurant qui se veut ""gastro"". Je n'y reviendrais pas."
438,3,CATHERINE N,4.0,Rédigé le 10 décembre 2019,Un décor sympathique et une ambiance particulière,"Des tables basses et des tables hautes voisinent dans un décor moderne face à la confluence Rhône-Saône. Le service est attentionné, le personnel nombreux. Les plats servis sont de qualité et bien présentés. Nous avons particulièrement apprécié l'huître en gelée, amuse-bouche qui permet d'attendre le premier plat. Les desserts sont succulents. Un bon choix de vins avec possibilité de commander au verre. Seul regret, aucun menu n'est proposé le dimanche !"
439,3,Eve R,3.0,Rédigé le 28 novembre 2019,Peut mieux faire,Deuxième visite dans ce restaurant.Décor contemporain  et très bel accueil.Un peu plus de raffinement pour l apéritif serait le bienvenu.4 flutes de champagne dans des verres épais et une malheureuse coupelle d olives n ont rien de glamour!!! Facile à améliorer mais déception pour un début de repas.Le contre filet de boeuf est bien musclé .Un peu déçu.Belle présentation de toutes  les assiettes cependant.Les prix sont raisonnables mais quelques points à améliorer!
440,3,valerie f,4.0,Rédigé le 24 novembre 2019,J'y retourne régulièrement avec plaisir !,"Cette brasserie est très agréable avec un bon accueil. Pour un repas le dimanche, je la recommande. Accès facile pour mes vieux parents depuis le parking en sous sol. Possibilité de simplifier les plats pour eux.
La cuisine est fine et de saison.
Un seul bémol : les portions ne sont pas hyper généreuses. Cela peut en décevoir certains."
441,3,patdep56,3.0,Rédigé le 21 novembre 2019,Déjeuner après le musée bien long ....,"Après la visite du musée avec des amis au deuxième service.
Accueil limite , complètement débordés ,obligés d appeler pour les commandes et l arrivée des plats .
1 h d attente avant d être servis.
Bons plats et excellents desserts , hélas le service ne suit pas malgré la gentillesse des serveurs 
Pas envie d y retourner"
442,3,Abigail C,1.0,Rédigé le 16 novembre 2019,Pire que décevant,"Repas après visite du musée avec notre petite fille juste avant la Toussaint.  Son escalope panée était brulée et froide; steak tartare mal assaisonné, mal préparé plutôt chair à saucisse que viande tartare; polenta crémeuse ecoeurante; tartelette aux pommes veille de 3 jours. Le nappage à peine repassé.
Service très agréable...ouf!"
443,3,JJacques D,4.0,Rédigé le 12 novembre 2019,Globalement bien,"Le repas etait tres bien , l 'atmosphere ;il faisait pas assez chaud .
Le service est trop long , il faut toujours rappeler le serveur ............dommage.
Cadre original et serveurs tres agréables"
444,3,Françoise A,2.0,Rédigé le 9 novembre 2019,Repas du 9 novembre 2019,"J'étais déjà allée à la Brasserie Confluences et j'avais été satisfaite mais hier j'ai été déçue.
Service souriant mais trop lent quant au dessert chocolat fruits rouges je cherche encore les fruits rouges !
Dommage"
445,3,david_dd_59,4.0,Rédigé le 5 novembre 2019,Brasserie d'un bon niveau,"Le cadre est jolie, tout du moins la nuit avec une vue sur le plan d'eau du musée tout éclairé en bleu. Le cadre intérieur est moderne et plaisant. Ensuite l'assiette me direz vous.. et bien c'est un peu plus élevé qu'une brasserie, les plats sont fins de l'entrée au dessert. De la soupe à la courgette fine et u peu de tourteau, en passant par la truite très bien travaillé et de très jolie et bon dessert. Prix un peu plus élevé qu'une brasserie mais correct."
446,3,gtr38,3.0,Rédigé le 27 octobre 2019,Trop long !,"Nous étions 5 adultes + 3 enfants 6 à 8 ans, arrivés à 13h. Nous avons commandé 3 menus enfants en demandant qu'ils soient servis avec les entrées de 3 adultes qui avaient choisi la formule entrée + plat, les 2 autres adultes ayant opté pour plat + dessert. Résultat : au bout de 45 minutes les 3 entrées sont arrivées. 20 minutes plus tard nous avons eu les plats pour les enfants + les plats adultes. Et 20 minutes plus tard les 2 desserts. La qualité des plats proposés n'est pas remise en question mais la mauvaise organisation de cet établissement nous a obligés de rester 1h 40 à table ! Une bonne note pour le parking du restaurant gratuit et très pratique."
447,3,Kakkote,3.0,Rédigé le 22 octobre 2019,Restaurant très coconing.,"Très beau restaurant à côté des bassins d eau, calme, feutré. Malheureusement pour moi j ai trouvée un cheveux ds mon plat de Homard et gambas qui soit dit en passant le homard un peu  caoutchouteux. La polanta trop salé. Mais heureusement les desserts ont relever le niveau, une tuerie."
448,3,rouveure_gilles,4.0,Rédigé le 17 octobre 2019,Une bonne surprise,"Pour célébrer un anniversaire nous sommes allés en couple à la brasserie des confluences. On peut,sur réservation, obtenir le code d'accès du parking en sous-sol. Bien pratique pour se garer dans le quartier. La salle est d'une architecture métallique très particulière mais bien éclairée. Des tables donnent sur un plan d'eau situé sous le Musée et d'autres sur la confluence. Donc belles vues. Nappes, couverts de qualité. Service efficace. On peut prendre soit un menu soit la carte. Le menu complet ( entrée, plat, dessert ) est à 26 €, copieux et fait de produits frais. Nous avons opté pour des plats à la carte. Un risotto de homard et langoustine à 30 € très goûteux, un suprême de volaille fermière au vin jaune du Jura cuit à point. Les desserts étant un crémeux au chocolat succulent et un entremet Mont-Blanc avec des marrons glacés. Si l'on reste raisonnable, en ne prenant pas d'apéritif et de vin, l'addition reste honnête. Anniversaire oblige nous n'avons pas trop lésiné. On peut prendre de très bons crus au verre. C'est un bon souvenir."
449,3,Christophe284,4.0,Rédigé le 3 octobre 2019,Pour finir en beauté la visite du musée des confluences.,"Pour le repas de dimanche midi, notre groupe avait choisi la brasserie des confluences, et bien nous en a pris.  Car en effet, ce fut un fin déjeuner que nous avons reçu.  En entrée, la vichyssoise glacée aux crevettes roses, crème au citron, brunoise de pain noir et combawa.  Personnellement, je l'aurais préférée plus liquide et plus citronnée, mais savoureuse quand même.  En plat, volaille fermière au vin jaune, un peu trop rare lui aussi.  Le dessert était quand à lui parfait : un Dar-Es-Salam, entremets glacé rose et lychee"
450,3,mfunkleder,5.0,Rédigé le 29 septembre 2019,Très bon rapport qualité prix,"Très bon rapport qualité prix. Service efficace et discret. Très bon pâté en croute au foie gras suivi d’une polenta crémeuse aux gambas, encornets et jambon ibérique."
451,3,phikra,2.0,Rédigé le 21 septembre 2019,Cadre sympa mais cuisine moyenne,"Le cadre est très agréable. nous y sommes allé en groupe avec un menu spécial. J'ai été déçu par la cuisine. Elle se veut sophistiquée, mais n'a pas le niveau : le goût n'est pas nette, beaucoup de mélange, on ne sait pas très bien ce que l'on mange. Il manque un peu de rigueur. Ce n'est pas désagréable, mais alors pas à ce prix. Bons vins."
452,3,LYG,4.0,Rédigé le 12 septembre 2019,Tres bon restaurant,"Belle découverte, repas excellent, jolie présentation. Personnel agréable. Je recommande vivement ce restaurant"
453,3,SYLVIE T,5.0,Rédigé le 19 août 2019,Plaisirs gustatifs garantis,"Le savoir faire lyonnais avec un  S. Bien que nous n'ayons pas réservé, nous avons été élégamment reçu, on nous a proposé une table en hauteur, juste en face des cuisines et entendre les noms des différents plats nous a mis l'eau à la bouche, nous avons été séduits par la qualité et la présentation des mets, raffinés, fondants, le pain délicieux, l'alliance Lassausaie/Pignol est une vraie réussite. Le cadre ouvert sur l'extérieur  nous fait oublier que l'on est juste sous le musée, nous reviendrons le soir car l'ambiance est  tout autre, mais nous penserons à réserver. Je conseille vivement le lieu, vous ne serez pas déçu, de plus les recommandations Michelin et Gault et Millau sont justifiées."
454,3,Bacchus 89,3.0,Rédigé le 17 août 2019,Service lent et rapport qualité prix à améliorer,"Déjeuner décevant, service aimable mais lent ( près de 2 h pour un plat, un dessert , un café) prestations culinaires assez banales, surtout pour le prix! 
Dommage pour ce superbe musée !"
455,3,olpasay,4.0,Rédigé le 12 août 2019,Venues fêter notre diplôme,"Une soirée très sympathique dans une brasserie très moderne . 
Personnel très bien , nourriture excellente. 
Une très bonne soirée"
456,3,Happy Life,4.0,Rédigé le 12 août 2019,Formidable,"Soirée romantique pour l'anniversaire de mon époux.
Le cadre est génial, le service au top, et le repas était excellent, nous avons opté pour le Menu spécial Homard de l'amuse bouche au dessert nous avons été conquis, tout était parfait le prix était
 il a une facilité de stationnement aussi ( parking privé ).
Je le referai certainement cet hiver ..."
457,3,Cecile84000,5.0,Rédigé le 9 août 2019,A tester,"Très bel endroit
Service discret mais efficace 
On a vraiment très bien dîné. Des plats lyonnais modernisés mais respectés."
458,3,MM0660,5.0,Rédigé le 8 août 2019,Hautement recommandable,"Une addition toute gentille pour du haut de gamme 
Cuissons maîtrisées produits goûteux et décor pointu 
C’est juste parfait"
459,3,Nathalie S,5.0,Rédigé le 2 août 2019,Excellent,"Merveilleux cadre, repas excellent, personnel très sympathique, tout est parfait. 
Je recommande vivement et je reviendrai..."
460,3,Pierre Marie C,5.0,Rédigé le 27 juillet 2019,Très très bien,"Cuisine à la fois originale et comestible avec rapport qualité prix très correct, un service souriant et compétent et un cadre original. A recommander vraiment.
Mieux, très mieux qu’une brasserie basique"
461,3,loulou69f,5.0,Rédigé le 18 juillet 2019,Excellente brasserie,"La salle est belle. 
Le service est attentionné. 
Les plats sont excellents et très bien présentés. 
Bref c’est une excellente adresse."
462,3,chris c,5.0,Rédigé le 2 juillet 2019,séjour culturel en groupe,"Service rapide et attentionné. Serviettes en tissu. Très raffiné comme déjeuner, et original. Tout le groupe était tout à fait satisfait. Nous avons félicité le personnel de cuisine."
463,3,marylene21200,5.0,Rédigé le 24 juin 2019,Excellent,"A l'occasion d'un voyage avec un groupe au Musée des Confluences nous avons déjeuné à La Brasserie
Cuisine présentation service rien à redire"
464,3,N.K.,5.0,Rédigé le 11 juin 2019,A refaire !,"Nous avons été agréablement surpris par cette brasserie. Le cadre est agréable avec ses grandes baies vitrées. La déco moderne. Le service très agréable. Les enfants ont opté pour le menu enfant avec escalope milanaise purées de carotte et petits pois. Ils ont adoré. Pour ma part velouté d'asperges et crème d'aneth, lieu jaune avec son risotto de petit épeautre et tomates confites. C'était bien réalisé, bien dressé, les cuisson sont juste et l'assaisonnement aussi. On reviendra tester le reste de la carte"
465,3,saxo03,5.0,Rédigé le 10 juin 2019,Le MUST des restos de musée..,Aucun risque de confondre avec l'exècrable resto du Musée du Quai Branly parisien...Le chef MOF Guy Lassausaie est en salle (pour accueillir les caciques du Grand LYON!).Est ce la garantie d'excellence souhaitée? Eh! bien oui car le déjeuner fut délicieux ( crustacés et poissons) accompagné d'un verre de Marsannay blanc fruité à souhait.Addition raisonnable: 35€/convive.Une formidable étape de repos avant de terminer la visite d'un gigantesque Musée.Hautement recommandable.
466,3,Lioooba,5.0,Rédigé le 9 juin 2019,Magique,Un menu choisi pour une soirée magnifique. Un service très agréable dans un endroit au design épuré et moderne. Des employés à l’écoute de nos demandes et des plats originaux aux saveurs savamment ajustées. Le tout pour un prix raisonnable en regard de la qualité. Une adresse magnifique où on oublie le temps qui passe.
467,3,camille,5.0,Rédigé le 8 juin 2019,Excellent,"Les plat sont exquis (On pourrait s'attendre à manquer comme dans certains restaurant raffinés mais je souligne que ce ne fut pas le cas), le personnel est qualifié, le lieu est agréable, rien à redire."
468,3,Real C,5.0,Rédigé le 4 juin 2019,Tres bon endroit!,"Accueil sympathique, Formule du midi à 26€ : entrée, plat, dessert. Présentation  et qualité des aliments impeccable. Nous y retournerons."
469,3,nel1961,5.0,Rédigé le 1 juin 2019,Excellent,Très bon accueil. La cuisine est raffinée.  La carte change souvent. Jolie vue depuis le restaurant. Le Service est sympathique.
470,3,julien_md,5.0,Rédigé le 30 mai 2019,Déjeuner parfait,"Déjeuner avant le visite du musée. Formule du midi à 26€ : entrée, plat, dessert. Très bon du début à la fin."
471,3,Nicolas,5.0,Rédigé le 29 mai 2019,Repas de Chef en famille,"Dès le premier contact téléphonique... l'impression est bonne... ce n'est pas toujours facile de ""s'annoncer avec une Box""... au moins pour deux d'entre nous... la Dame est attentive et prévenante... ses explications étaient précises... (malgré cela... je n'ai pas trouvé l'entrée du parking... mais ce n'est vraiment pas à lui imputer... l'endroit n'est pas facile d'accès et les outils directionnels inexistants... la ville peut faire quelque chose pour la signalétique ) mais nous nous sommes garés tout près... tout de même...
Le lieu est exceptionnel... mais il faudrait dire aux architectes qu'ils n'ont pas été attentifs à cela... en effet... il y avait moyen lors de la construction de faire en sorte que l'on puisse bénéficier de la vue sur... la confluence ... dommage... mais l'accueil... la bonne distance... entre les attentions, l'humour, les échanges et un service impeccable... pas d'insistance lourde  à la consommation... de la part de toutes les personnes présentes pour vraiment bien nous servir... nos repas de ""chef""... nous ont fait oublier... la vue...
Aucune faute de goût... je ne vais pas décrire les menus (certes ""imposés"" pour deux d'entre nous... box oblige... mais c'est la règle) mais tous les plats nous ont plus... et nous n'avions jamais mangé encore ce que nous avons dégusté... ce soir là... Félicitations au chef qui figure au ""Michelin"" ce qui, sans être un gage de ""garantie"" est tout de même un signe...
Le vin était très correct (un châteauneuf du pape"" au double de son prix... dans le commerce mais c'est le cas dans tous les restaurants... hélas tout de même...
Nous avons donc passé une très bonne soirée gourmande en famille... merci à toute l'équipe de la Brasserie...
Des Havrais et deux lyonnais d'adoption..."
472,3,patricktz,3.0,Rédigé le 21 mai 2019,DOMMAGE CELA RESTE TRES MOYEN,"Brasserie localisée sous le musée des Confluences, dispose d'un très beau cadre contemporain de ce fait. Un menu unique à 55 euros vins compris, à défaut il faut s'orienter sur la carte. Dommage que la cuisine soit roborative et compliquée et hélas pas à la hauteur des commentaires lus par ailleurs. Exemple : en entrée le pistou d'escargot (à 15 euros tout de même) baigne dans un jus acidulé qui neutralise le goût des ingrédients trop nombreux au demeurant. Pâté en croute (13 euros) sans prétentions. La polenta (20 euros) était servie en trop grande quantité, par ailleurs les gambas qui l'accompagnaient n'étaient pas nettoyées, un comble pour un restaurant qui s'inscrit au Michelin. Au dessert évitez le crémeux au chocolat, bourratif à souhait. C'est certain, vous ne sortirez pas le ventre vide mais probablement déçu. Un point positif tout de même : la présence d'une belle carte de vins au verre."
473,3,Ophélie S,4.0,Rédigé le 5 mai 2019,Un super repas en famille,"Une belle découverte pour un repas à 10 personnes sur une table Ronde au bord du Rhône.
Service efficace et rapide.
Cuisine raffinée et délicieuse."
474,3,Hittheheadline,5.0,Rédigé le 3 mai 2019,Jamais déçu,"Nous sommes venu à de nombreuses reprises, les plats sont copieux, aussi beaux que bons.
Les prix sont assez élevés mais l’excellence des plats l’explique.

Jamais déçu, ce restaurant est une valeur sur"
475,3,karine l,5.0,Rédigé le 16 avril 2019,Superbe,"Un restaurant super bien situé, un personnel agréable et efficace, des plats délicieux et originaux 
Une belle découverte avant de visiter le musée
Petit plus : le parking gratuit réservé aux clients qui déjeunent au restaurant"
476,3,bicou30,4.0,Rédigé le 16 avril 2019,"Après visite du musée des confluences, DEGUSTATION !","Venez visiter le musée des confluences et ensuite faire une pause déjeuner à la brasserie du rez de chaussée. Cadre superbe, sous le musée, au bord du bassin. Service très professionnel, rapide et souriant. Des plats raffinés, bien présentés; des desserts généreux : une excellente pause déjeuner !"
477,3,raphaelb327,5.0,Rédigé le 7 avril 2019,Génial !,Un excellent moment passé dans cet établissement : des plats délicieux et un service rapide et aux petits oignons. Le petit plus : le parking au sous-sol évitant les tracas de la recherche d'une place ! Bref : un moment divin ! Je recommande chaudement l'adresse !
478,3,199edouardl,4.0,Rédigé le 31 mars 2019,Service Rapide et Cuisine raffinée,Nous sommes arrivés à 15 à 13h30 et nous étions sortis à 15h repas complet servi sans stress et malgré une salle pleine. Les desserts sont à conseiller. 2 bémols le menu tout compris ne comprend pas les fromages qui sont sur le menu mais avec un sup. et les plats qui n'étaient pas tous disponibles (horaire tardif + salle pleine on peut comprendre mais il faut l'annoncer à la prise de commande). Sinon excellente cuisine.
479,3,Camille71B,5.0,Rédigé le 30 mars 2019,Délicieux!,"Nous sommes allés déjeuner en famille à la brasserie lors de notre passage au musée. Excellent! Les plats sont raffinés, les produits cuisinés très bons. Le service est impeccable. Le cadre original. Très bon rapport qualité prix."
480,3,Zebugian,4.0,Rédigé le 26 mars 2019,Belle découverte,"Nous y sommes allés grâce à un coffret cadeau. Le menu proposé dans ce cadre était délicieux et très copieux, de belles portions délicatement présentées.
Le service était à la hauteur de ce qu'on peut attendre d'un tel restaurant.
Nous y reviendrons sans attendre un nouveau coffret cadeau 😊"
481,3,mag0801,5.0,Rédigé le 21 mars 2019,Dîner chic après une visite au Musée Confluence,Voila la premiere fois que je ne suis pas déçue avec une Smartbox! Vous pouvez choisir ce restaurant et serez agréablement surpris même si le choix est limité entre 2 propositions. Serveur souriant et pro. Nous avons passé une très bonne soirée découverte et y retournerons sûrement!
482,3,JMF,4.0,Rédigé le 18 mars 2019,Très agréable moment en famille pour fêter  un anniversaire,"bon accueil , bon service cadre contemporain apprécié par tous
les différents et variés plats  choisis par chacun ont tous été savoureux et très appréciés du début à la fin 
pour ma part une épaule d' agneau fondante à souhait , un délice"
483,3,Pascal P,3.0,Rédigé le 13 mars 2019,un peu surfait je trouve...,"… et un peu cher aussi. Sole légèrement trop cuite, bon ris de veau mais service trop ""léger"" avec service du vin de la table voisine… Peut mieux faire me semble-t-il venant de Mrs Lassausaie et Pignol."
484,3,Marcel P,4.0,Rédigé le 13 mars 2019,Beau cadre et nourriture délicate,"Chouette de se restaurer au pied du Musée entre Rhone et Saone. Les plats sont recherchés avec de bons produits. Il ne faut juste pas avoir un appétit d'ogre, sinon on reste sur sa faim. Le service est attentionné et le parking est prévu si l'on prévient. Bonne adresse pour marquer le coup ou se faire plaisir"
485,3,Fripouille69,5.0,Rédigé le 2 mars 2019,Ben c’est toujours aussi bien !,"Nouvelle visite dans ce restaurant. Je ne reviendrai pas sur le cadre que j’aime toujours autant. Le service a été très agréable. Ma marraine que nous avions invité pour ses 90 ans a beaucoup apprécié. Nous avons très bien mangé, de bons produits, des cuissons parfaitement maîtrisées, du goût, un sans faute. Le tarif, certe pas le plus économique de Lyon est parfaitement justifié compte tenu de la qualité de l’ensemble. Un petit plus, l’accès au parking est plus simple."
486,3,cristalion,4.0,Rédigé le 26 février 2019,Très agréablement surprise,"Dire que j'ai failli ne pas y aller compte tenu des avis très mitigés que j'avais pu lire. Je me suis quand même décidée pour inviter ma soeur au déjeuner. La formule menu à 24€ est très correcte et accessible. Je recommande tout particulièrement à la carte  la Polenta crémeuse,poêlée d’encornets, lomo Ibérique et gambas rôties. Un  pur bonheur de goût et de légèreté pour 20€ ! une mention pour la tarte au chocolat amer elle aussi d'une légèreté fabuleuse, au menu. De bons vins au verre, un cadre très lumineux, peu de bruit et un service réellement attentionné et très souriant de la part de 3 personnes avec lesquelles nous avons été en contact. Je reviendrai."
487,3,Waton H,5.0,Rédigé le 21 février 2019,Bon moment en famille,Cette brasserie sur le site du musée Confluence ne nous a pas déçu. La carte est variée et les produits sont d’excellentes qualités. Cadre atypique et permet de profiter du site. Accueil chaleureux. Parking sur le site.
488,3,Loloantho38490,4.0,Rédigé le 18 février 2019,Très bon moment !,"Très bon repas, bon accueil, bons produits, belle présentation.
Un petit bémol pour la meringue que j’ai trouvé « caoutchouteuse » dans le milieu. Mais sinon tout le reste était vraiment bon."
489,3,Jean Michel J,4.0,Rédigé le 17 février 2019,Pal mal du tout,"Un repas vendredi 15 février avec femme et enfant pour passer un bon moment 

Le service est convivial et précis.
Le cadre est très sympa et reposant.

En revanche la disposition de la salle n est pas super on est un peu les uns sur les autres.

Le repas est copieux mais la garniture du plat principal n était pas top.

Je recommande toutefois ce lieu"
490,3,Marcello,2.0,Rédigé le 14 février 2019,Déconseillé et surfait,"Déjeuner d’affaire qui commençait bien avec le parking accessible avec un code ... et puis la l’expérience se dégrade 
- ascenseur en panne  ... sans info 
- on prend les escaliers ... arrivée en haut impossible d’ouvrir la porte 
- où passer ? ... on trouve une porte de sortie du parking et on fait un grand tour pour trouver l’entrée du restaurant 
- accueil du bout des lèvres après avoir patienté 4’ (si c’est long quand les personnes présentent ne vous calcule mnt pas du tout 
- serveuse qui nous coupe la parole sans prévenance 
- idem pour le serveur 
- aucun sourire 
- assiette correcte mais rien d’exceptionnel 
- désert mont Blanc ... en fait un gâteau au chocolat, ce qui est l’opposé du dessert attendu 
Mont Blanc = vanille chantilly et crème de marron 
je n’aime pas le chocolat mais par politesse et respect pour mon hôte, je le mange 

Bref on m’avait dit du bien 
Au final c’est loin, surfait, peu accueillant ... rien qui donne envie de revenir 
Je déconseille vivement car il a de bien meilleures table à lyon, mieux situé et moins cher"
491,3,davidelyon,4.0,Rédigé le 11 février 2019,Pratique,"Dans le coin pour déjeuner il faut parfois faire un bon kilomètre... Largement faisable mais après 2h de visite il est agréable d'aller à cette brasserie, juste en bas.

Cadre propre et chaud, accueil correct et table confortable. 

Un service au dessus des brasseries classiques, avec des attentions et du choix, formule midi avantageuse.

La souris d'agneau était fondante et le dessert revisité excellent : je mets les photos.

Et mention spéciale à un ancien élève de Rabelais qui officiait exceptionnellement derrière le comptoir !

Quant aux vins, le nerf de la guerre pour les restaurateurs, donc un peu élevés... Mais une belle carte."
492,3,soan335,5.0,Rédigé le 9 février 2019,Très bonne soirée,"Félicitations à toute l’équipe de salle, merci à Victor le responsable de salle pour son accueil et aux cuisiniers pour leurs délicieux plats. Petit clin d’oeil pour le velouté de châtaignes et la noix de ris de veau. Petit plus : parking disponible en sous sol. Je vous recommande de réserver une table côté bassin. Merci à tous pour cette soirée."
493,3,Denis F,3.0,Rédigé le 2 février 2019,"Austère ,froid aucune ambiance,mal situe et difficile d'accès","Une repas homard à la hauteur de nos attentes dommage un dessert banal et aucun rapport avec le menu ,un service sympa mais aucun professionnalisme ,beaucoup d'erreurs ,aucune présentation des différents plats ,un sentiment, les cuisiniers ne sont que des prêtes noms.
En résumé déçu"
